"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Indonesia","IDN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","41.9483131065326","40.3901450580554","36.7098673153098","33.7882060618708","36.2542892829417","36.2073483795058","37.1076420270515","39.3849400707168","41.2047736163784","39.9799603285306","39.6804980838497","40.6420443530252","41.8008374217654","43.4557840501119","44.3289567972257","45.2277705496239","43.3600616732301","41.9690746432197","47.8935007853871","47.7453311592597","43.7495660917608","44.6276159754602","46.5410588710711","46.9435587410796","46.7991415207073","48.0607447691736","47.6521225808009","42.7758663362749","43.9134234267133","43.5937444233376","42.6356774375889","41.9283421270033","40.0478624042506","39.3084439802081","39.3791548040237","39.7297374523848","38.9517679950779","38.2383937187942","39.8448191919686","41.4300472451885","40.2156294645022",
"Indonesia","IDN","Industry (including construction), value added (current LCU)","NV.IND.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","30914900000000","35161560000000","34771880000000","34648420000000","45251480000000","51452380000000","62038300000000","77035840000000","93720340000000","103901720000000","130856680000000","155341900000000","189990700000000","231431600000000","278251000000000","432266000000000","476844300000000","583273566700000","788481240000000","869840390000000","880973900000000","1.0245725E+15","1.2911798E+15","1.5675472E+15","1.8489841E+15","2.3783765E+15","2.6714749E+15","2.9361924E+15","3.439179E+15","3.7559082E+15","4.0700589E+15","4.4317022E+15","4.6160499E+15","4.8749265E+15","5.3515585E+15","5.8953988E+15","6.1670999E+15","5.9052902E+15","6.7643559E+15","8.1153549E+15","8.4020008E+15",
"Indonesia","IDN","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","12.2699386492271","1.36612021903197","-1.88679245212161","-1.37362637406555","-0.835654597740927","1.96629213642228","3.30578512368704","8.79999999982515","14.2156862743719","9.65665236019045","13.5029354217198","5.17241379195839","3.27868852569144","16.1538461533558","12.304635757878","9.6827456055571","13.7311828010888","11.2319183146562","18.5975350599563","22.1672758521623","10.1607415237557","1.21951219479246","2.1991897746328","22.0524635212412","11.1906811922915","9.28930419497766","10.6090025279324","11.9923869594605","9.20345611015259","12.4961597916716","9.60160093898369","10.1382262589299","9.34889999914262","12.3615516279472","10.8750257112745","11.5920298648553","5.25133557225421","-11.4365086968978","3.92137608810789","5.98474638685624","3.30030324502577","5.28816003040259","5.33327388288861","6.38306445592079","4.59812525710231","4.58516473949932","4.66529586116724","3.65738027251655","2.21206301556589","4.74167364294719","6.25949588328835","5.61977589377474","4.36890441864564","4.64427592940908","4.32930888155884","4.25651521514337","4.29323177830041","4.27400755353271","3.79778426642783","-2.93180673965698","3.38932585034854","4.89234236527079","4.63976720382975",
"Indonesia","IDN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9401.75859540665","9477.0999370827","9827.61044579184","10399.5494363925","10930.7332546789","11768.0096856974","12247.9064914274","10654.5782153324","10777.6579441278","11173.8853063044","10574.1697987738","11057.1209142933","11998.3841828987","12138.8397492833","12316.8610291127","12758.6128796733","12662.4604887868","13045.3027177694","13320.0655593007","13319.3637545242","12890.6493946011","12498.7364869653","13029.469908544","13098.9805289423","12987.1082447544","13520.5353016981","13553.3013974631","13692.7711929459","13783.52880421","13977.0963025453","14425.0745859267","14486.0951241065","",
"Indonesia","IDN","Regulatory Quality: Percentile Rank","RQ.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7173919677734","","35.8695640563965","","40.2173919677734","","23.7837829589844","19.4594593048096","22.3880596160889","25.4901962280273","39.2156867980957","38.8349533081055","44.1747589111328","42.1052627563477","39.2344512939453","41.7061614990234","45.497631072998","47.3933639526367","51.9230766296387","48.0952377319336","51.9047622680664","55.7142868041992","52.3809509277344","56.6666679382324","58.0952377319336","60.9523811340332","59.4339637756348","",
"Indonesia","IDN","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval","RL.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2311553955078","","37.5","","37.3134346008301","","34.3283576965332","34.3283576965332","39.9038467407227","34.9282302856445","40.6698570251465","40.6698570251465","39.4230766296387","43.1279602050781","41.2322273254395","43.1924896240234","44.1314544677734","46.0093879699707","57.6923065185547","50.9523811340332","51.9047622680664","51.4285697937012","51.4285697937012","50.476188659668","50","52.3809509277344","54.7169799804688","",
"Indonesia","IDN","Rule of Law: Estimate","RL.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.489870309829712","","-0.750535488128662","","-0.696610867977142","","-0.910264730453491","-0.859100699424744","-0.732880175113678","-0.797872185707092","-0.694450855255127","-0.698989927768707","-0.673782587051392","-0.611935317516327","-0.656044900417328","-0.59964394569397","-0.583569049835205","-0.533191502094269","-0.310617834329605","-0.424311131238937","-0.338147759437561","-0.350048094987869","-0.313785791397095","-0.346690058708191","-0.362381368875504","-0.253610879182816","-0.188954651355743","",
"Indonesia","IDN","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","PV.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.85106372833252","","1.06382977962494","","0","","1.05820107460022","0","1.45631062984467","3.39805817604065","5.79710149765015","8.69565200805664","9.61538505554199","14.6919431686401","12.3222751617432","13.7440757751465","18.0094795227051","19.4312801361084","20.9523811340332","17.1428565979004","21.4285717010498","17.1428565979004","15.5660381317139","17.4528293609619","18.3962268829346","17.9245281219482","16.9811325073242","",
"Indonesia","IDN","Coverage of social insurance programs in richest quintile (% of population)","per_si_allsi.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1235559475165","19.5095064646374","19.8775918588994","21.1247897609771","25.3621332973904","23.7910659132156","26.9422179021609","23.5832681706907","","",
"Indonesia","IDN","Coverage of social insurance programs in poorest quintile (% of population)","per_si_allsi.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57905604789381","1.5301146408173","2.18748582854953","2.29707975322453","2.63466233346511","3.79157758741132","3.53576050712041","2.56174968412911","","",
"Indonesia","IDN","Coverage of social safety net programs in richest quintile (% of population)","per_sa_allsa.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0705916987624","","14.8838889533683","16.0148374343632","","19.2812105484372","13.7222548413045","16.2624201041113","12.048786794189","12.2958197510007","7.88178835217487","7.04116353089737","22.361172607326","","",
"Indonesia","IDN","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5517162474033","","78.8068796074744","81.1728428748478","","85.014679781316","75.5513762645357","73.7333175289568","65.573274043837","68.7669076249094","44.4518442908756","44.7106130414955","59.9640400017352","","",
"Indonesia","IDN","Coverage of unemployment benefits and ALMP in richest quintile (% of population)","per_lm_alllm.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07091870746332","","2.72144511687114","2.66498207887679","","3.06911152534461","4.41566700377072","5.87619594407762","8.7121580520625","9.69545437851034","8.66082439502582","8.97625872766065","10.1614956895674","","",
"Indonesia","IDN","Coverage of unemployment benefits and ALMP in poorest quintile (% of population)","per_lm_alllm.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28912096794061","","3.8481623634389","3.01936210711648","","4.36372744874532","4.71527972860568","5.17778646258942","5.71691465589643","7.59978894411648","7.13297425134649","8.01177993698042","8.61723716731925","","",
"Indonesia","IDN","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6040097427849","","52.8032519405776","55.0754214654009","","66.0737919301497","57.4129369031463","58.3412001493207","54.0738336018437","56.7798439278264","43.3847494695364","43.2566304065789","56.4652134019141","","",
"Indonesia","IDN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.189781355101626","0.188901285308823","0.190384068447139","0.215523985633356","0.219676347644371","0.227190764714173","0.232764668041757","0.20737756785213","0.10443084901156","0.149858178083803","0.164626995968892","0.151036127760856","0.173556813245622","0.194901283763482","0.19768951925175","0.201855366962225","0.236705531766209","0.256922231764277","0.280682231928063","0.281957757635819","0.366995788669992","0.400522274427737","0.38112924886656","0.361503821427531","0.341895526411506","0.327919268611019","0.343136348837116","0.355446378627932","0.339511126525356","0.342632026770331","0.328551638060129","0.336062401419005","0.331443350248429","0.31644228340369",
"Indonesia","IDN","Terms of trade adjustment (constant LCU)","NY.TTF.GNFS.KN","-73645563302449","-77381476329750","-62355345777750","-66453114222020","-76340916211776.8","-82760375432842.7","-92742318002219.2","-89942199310235","-92952599328054.2","-108696892977643","-118700714429796","-130231992865371","-157168024400053","-184212709915373","-131686354289728","-132136671212197","-149139003660589","-165407750950069","-165025242304438","-82602629969036.6","8655831388095.56","17160883623341.3","11436046791389.9","76245464762737.3","114678261026620","139792962681018","55260387497954.9","52536661582368.9","-27693048848504.3","-16263385556254.3","51192491857449.9","47564165329875.8","34253777321482","27133620537591.6","42083378983794.4","64105778359391.6","87071651843373.6","173952392888661","259592479533397","106077195066997","169332114164888","145323415190680","88480814992218","114233506150928","118587666667117","115278768396914","208364672928496","161345672405711","-4435683852165","35633102020981.5","0","38067682249012","-64895091970344.8","-142465171762086","-121671015051355","-107212927482234","-78008187190107.5","-79385649527873.3","-189818354432335","-277048098854608","-215749141958235","-59239174140291","-28225680511518.5","-249952585690714",
"Indonesia","IDN","Taxes less subsidies on products (constant LCU)","NY.TAX.NIND.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180453300000000","145001100000000","166820600000000","203185500000000","213497900000000","282981800000000","336915500000000","381669000000000","422959100000000","450545000000000","391367000000000","450612500000000","512937300000000","538251500000000",
"Indonesia","IDN","Net primary income (Net income from abroad) (current LCU)","NY.GSR.NFCY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-182770855640000","-216892693030000","-243192953170000","-285326217530000","-354393135270000","-382339765840000","-397013048610000","-430605777830000","-442183746430000","-481321056610000","-424047352920000","-460896853419998","-538206584659000","-537935133823997",
"Indonesia","IDN","Gross savings (current LCU)","NY.GNS.ICTR.CN","","","","","","","","","","","","","","","","","","","","","","10912140002500","9261730277722","17624955641140","20071431970147","22285031040000","21562083055281","30083669443832","33133167787554","43779350360001","43918694604662","50205083813800","60554184320000","95628872753700","114175504250000","127893276698100","148096935100000","182225998816600","214303755225678","145184414848640","365327412836560","447796191392000","419338822792876","416509468269008","476712008895257","675218034653335","860754709189453","994800276000000","1.40802124176175E+15","1.62895957403529E+15","2.24645387417864E+15","2.60170509827388E+15","2.75576494253146E+15","2.9709255466656E+15","3.2416133488102E+15","3.47211831936506E+15","3.71094048704773E+15","4.19631576954195E+15","4.70099547741182E+15","4.89272069516379E+15","4.51325954772878E+15","5.59168278924137E+15","7.24031582431072E+15","7.51036978455276E+15",
"Indonesia","IDN","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27380817.274365","28671555.1236605","30022656.7384786","31259399.9685876","32337027.9635949","33559145.4831828","34921607.566721","36324706.0340066","37901727.1589671","39419714.3776769","38417166.3568518","39534321.9341307","41297571.5198768","43167842.7281126",
"Indonesia","IDN","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","","","","","","","","70","80","80","90","110","160","220","270","300","350","390","470","530","560","530","520","500","510","510","510","520","560","600","660","740","850","980","1080","1090","650","570","570","710","780","890","1070","1210","1360","1580","1920","2130","2510","2990","3550","3710","3600","3420","3400","3530","3850","4070","3900","4170","4580","4870",
"Indonesia","IDN","GNI growth (annual %)","NY.GNP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.03724695484374","6.03576058153668","5.38983325711074","4.65383274985574","4.93857762602158","5.16767206075177","5.07001446586497","5.35449599809806","4.98489180953369","-1.72079850392086","3.62536823420263","5.12711427052453","5.3000321483858",
"Indonesia","IDN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","5603578208.92112","6979263887.7665","8230061349.69325","9013698630.13699","9163997460.39356","10612048192.7711","15681204819.2771","24580481927.7108","29124819277.1084","36227710843.3735","44173975903.6145","49495081085.7165","49017751256.7578","69275428145.1926","82471348574.279","87198907626.5934","77357300691.1411","80790889103.3223","81748996020.0976","76685219775.7392","72266266225.258","80194046348.4062","89890113722.9717","100922880842.599","111033528397.059","121895296366.359","151992326577.915","172149161170.89","196187841493.025","221276437689.451","209439956603.811","90063497246.2849","129337748220.438","154077737575.381","154497031123.037","189806032770.414","225746848643.873","245051229791.359","271957843285.474","349037816633.008","414441364730.336","492096264956.174","520694548999.934","734988311299.241","868239118624.63","891961469643.941","885249528975.533","860946502355.486","832298853313.049","902045435884.24","983437956183.896","1011212626783.42","1085078650138.71","1029975056921.9","1154297486861.71","1282833043169.47","1335866354417.72",
"Indonesia","IDN","Gross domestic savings (current LCU)","NY.GDS.TOTL.CN","33700000000","29100000000","71800000000","254000000000","804000000000","1477700000000","-15200000000","-700000000","85900000000","159000000000","355000000000","498400000000","748400000000","1246700000000","2608400000000","2644300000000","3412400000000","4475000000000","4902600000000","8778300000000","13254600000000","12679100000000","11130600000000","20881000000000","24068300000000","26119300000000","25422400000000","35683200000000","39626700000000","51253100000000","52763900000000","60593400000000","71841900000000","107060700000000","123086400000000","139053500000000","160174400000000","197573100000000","253514000000000","213917000000000","442191900000000","493250900000000","457650100000000","477895200000000","571882274000000","763704160000000","958481260000000","1.110629297E+15","1.5318648282E+15","1.7776186378E+15","2.3871333362E+15","2.7816697995E+15","2.9605253768E+15","3.2125430704E+15","3.5340716229E+15","3.7807026663E+15","4.0485925234E+15","4.5667054417E+15","5.0450097425E+15","5.266110265E+15","4.850812402E+15","5.9629557886799E+15","7.6923495275855E+15","7.9665595644849E+15",
"Indonesia","IDN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4915.19368023377","5157.59646805545","5399.57746395291","5655.01914466032","5981.84504211546","6368.62413729995","6756.27333467921","6961.3146151599","5953.61897218642","5911.37799028071","6113.11642659058","6247.1310365527","6439.1657938181","6657.30540289663","6903.76353082434","7205.34882559858","7503.58076710768","7875.68697046428","8241.29003165304","8513.82157650397","8931.23114007791","9363.94086671348","9804.67374493588","10224.7822933154","10612.9294223703","11007.491125108","11439.7220689556","11899.3272722333","12394.6943973416","12895.3329182672","12523.290429915","12897.1031444698","13495.4266632717","14072.8537097538",
"Indonesia","IDN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","597.147402839524","614.504129006212","608.870804059456","579.01684143256","582.975650853198","574.817808122217","577.151412180385","570.252999069009","615.818264716785","640.172468675715","670.136033662239","698.306200382129","728.029691019026","766.803085644054","801.477546929414","825.339125064684","862.038711369312","910.667288104047","949.878771205832","993.516406478547","1067.17202382196","1124.61819327682","1123.64998833364","1146.72781710502","1198.46006400231","1202.35339069173","1246.57972377239","1283.96269158561","1330.95344009355","1408.50248296509","1483.63803203131","1556.80666351962","1629.84797824665","1706.95236458804","1805.60388533425","1922.35211804745","2039.36298877492","2101.25414945916","1797.08392181585","1784.333594699","1845.22780072703","1885.67975137695","1943.64492790634","2009.48978395399","2083.8825089787","2174.91522148966","2264.93573330974","2377.25499297081","2487.61129660703","2569.87421261278","2695.86817007214","2826.48044072348","2959.5144781668","3086.32311695224","3203.48428702077","3322.58167895444","3453.04943030511","3591.78002845926","3741.30526682049","3892.42166187369","3780.12163441585","3892.95599990599","4073.55834962073","4247.85315520073",
"Indonesia","IDN","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","895351061476.98","956018414847.222","1018135773672.26","1084278028730.23","1166032278692.89","1261880218281.72","1360536374436.57","1424479935800.14","1237492364922.63","1247282489791.24","1308649633295.11","1356329843604.29","1417357571109.52","1485112494812.13","1559826632366.69","1648620875611.31","1739310715102.25","1849670366582.83","1960904059991.89","2051671782960.15","2179364842980.24","2313826950890.82","2453351888053.6","2589691121689.59","2719348369403.8","2851952560361.74","2995493305785.44","3147358403078.01","3310211902647.8","3476360960874.61","3404556313997.13","3530623140454.75","3718008116107.65","3905697098370.97",
"Indonesia","IDN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","52777607844.6247","55807383384.7011","56835342942.7531","55563919279.4268","57525157909.454","58147343958.0765","59770437997.7112","60595510800.5692","67209619011.2659","71794859671.9401","77218698920.4297","82642538167.9609","88458625141.881","95627290482.1632","102545201831.483","108295400065.024","115962331043.079","125545994765.648","134171292115.959","143754955838.528","158130451422.381","170589214261.72","174422679750.747","182089610728.802","194548373568.141","199340205429.425","210840601896.507","221382631991.333","233841394830.672","252050355903.552","270259316976.432","288571594908.579","307321553098.991","327286415424.346","351963716547.306","380895160090.965","410674256274.695","429975448804.309","373533751951.818","376488874890.68","395012382598.141","409404526223.005","427825582121.437","448277224152.721","470829486223.722","497631790440.734","525006275301.556","558318040165.831","591893632242.425","619291626022.031","657835433773.518","698422460479.197","740537688618.414","781691320690.699","820828013230.588","860854232686.214","904181621780.388","950021694164.001","999178586309.021","1049330233997.45","1027656193885.38","1065709127396.86","1122270779815.14","1178924195813.57",
"Indonesia","IDN","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.274481829100583","0.327646186175331","0.315147737004647","0.595708423618814","0.793652681924752","0.381782665547225","0.373790612864404","0.427489708780719","0.423814234186758","0.666852891813508","0.549868212101314","0.340162161207947","0.226251648450973","0.263877904573553","0.261621326427342","0.254171325178774","0.187708479137089","0.290891915297794","1.02462357840359","1.03744644018378","0.712642459967984","0.31932723095655","0.228008437490347","0.139171615594703","0.200119113799555","0.708278556583866","0.630982423330039","0.554171678420157","1.35634319697773","0.9772461126023","0.990349937041244","0.968409758353021","0.856603744414542","0.918755262552855","1.01171111673856","1.58686660914769","1.77357767480631","2.65498357606547","1.02468839771291","1.41195377994442","1.51452958965276","1.37848884835229","0.577088878511745","0.720021093755813","0.291031667870561","0.23191256139581","0.325598442301629","0.338696264430664","0.664931025171148","0.527633581615829","0.472187315251355","1.90957956113463","","",
"Indonesia","IDN","Gross value added at basic prices (GVA) (current LCU)","NY.GDP.FCST.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2649187479E+15","1.68428065E+15","1.89779992E+15","","","","","","","","6.6836798E+15","7.6758993E+15","8.4296995E+15","9.3083316E+15","1.03062324E+16","1.11632057E+16","1.19588555E+16","1.30665958E+16","1.42367584E+16","1.51811618E+16","1.48797091E+16","1.6288821E+16","1.8730084E+16","1.99782227E+16",
"Indonesia","IDN","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93607092198582","7.5537796127215","8.10436375058145","9.65655836018517","10.4075076512856","11.4359822543442","12.4282263702132","13.9906254740755","24.5215327873487","27.9940751039258","33.7181515317144","38.5384025248225","40.8106466601797","43.0501019755199","46.7311986824197","53.4286145801289","60.9553302759474","67.8180340032292","80.1268384774862","86.7571359930639","100","107.465943033675","111.500084236182","117.03716759416","123.407704913933","128.319631030817","131.449249420225","137.091942591614","142.326556547384","144.601630186014","144.020835663022","152.667808069412","167.273059180925","169.837478413828",
"Indonesia","IDN","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0.00019559164623987","0.000172367279337059","0.000163435219029033","0.00173503578932554","0.00717408491042052","0.00555702825022768","0.00552665123286134","0.00435122965947715","0.00444663146915115","0.00602959113421416","0.0105918312939129","0.0145464899312691","0.00828422266707803","0.0117811256507692","0.026558064649614","0.0186774238076725","0.0035568898016775","0.0196998014331165","0.0547060393673327","0.0638855075706017","0.0650050809303238","0.0614097642633711","0.0166857483346958","0.0163753728726555","0.0928985178801877","0.0492629306815176","0.0313025440840591","0.152844486270778","0.0626538932019992","0.145482052623159","0.548841674832294","0.208241061983986","0.175528949032094","1.44210635007159","1.04941966899745","1.2053764582613","1.75211269953824","3.71627865194879","1.3782379938357","2.0169329921964","3.04471491349847","1.7625357897008","1.3065358403565","1.07149977395183","0.617867776842894","0.656229604029038","0.8515455771592","1.07176983707974","0.800234541340992","0.671878728243518","1.22270966877205","","",
"Indonesia","IDN","Adjusted net savings, including particulate emission damage (% of GNI)","NY.ADJ.SVNG.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08202540259486","9.61666158767663","11.1437663508645","18.0889084612811","19.5794852305396","17.8579111746527","17.2278629232415","18.5262206614602","8.28137589041253","-0.0592090527219825","11.7396591425725","-0.0745559916859633","-2.24076113648489","-4.0800860454947","-5.09251447642738","-2.15792248035233","0.879266892351618","0.665968261167824","3.73215920995607","7.75832207794359","10.8869761337301","10.7062543648349","10.9031016910383","10.6288203095474","10.1861408313655","11.4891990160224","13.3001835687683","12.4704060725916","11.2383546943699","9.62957877277356","8.69286031591265","10.7768489161215","","",
"Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","72.6403793577387","72.0319156842415","80.6421572508659","114.059735065333","157.714958034227","186.200098183919","223.927713196165","263.467649389695","292.969556376992","237.735891483967","347.08168694173","435.685022746273","487.236731852549","416.926493776925","423.061040452007","423.322371351512","406.618552462587","365.697520445794","407.755702857564","433.989703330264","470.913790975448","532.827100991179","576.131586654769","715.547444957574","804.42875040831","900.757722166751","996.364941639878","931.337658815462","387.534832193324","546.812627501398","621.964852886374","531.127427222569","656.942065866383","771.30186209154","810.440894630158","873.387198880035","1123.45314453723","1317.53279873525","1536.90596977562","1667.82869758423","2320.47894271699","2670.45254269884","2755.12813296776","2718.83627417542","2620.10849506833","2561.2085312613","2812.03669082734","2968.94309687986","2957.46643907","3114.02289369325","2965.44043991338","3224.24989077319","","",
"Indonesia","IDN","Adjusted savings: net national savings (% of GNI)","NY.ADJ.NNAT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","14.6721585582543","9.63748495441021","19.8124182143512","18.9578593097046","19.3228230257067","16.7036078501349","20.0639244955382","19.5131059510794","22.2548050209419","18.3496331079959","17.9259916829423","19.2143458764803","24.9412377105175","25.5505788535343","23.8330403421967","23.4298241259901","24.7483930844569","18.4570146277596","8.87257806586879","22.7712226450404","9.09844908224917","4.75152679288361","2.32177918131103","2.36980356576358","6.28707023023595","7.7644347121706","7.12870502668883","10.5046634621786","11.1165020036484","14.8729326973449","15.4772997487841","13.8770324108916","13.1279519825884","12.5165057527763","12.5264478772311","13.9547885524395","13.4155242328716","13.2042908050558","11.2341699609674","9.75772083091041","13.6651544543616","","",
"Indonesia","IDN","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37256832491289","1.27110441674613","1.19127386990974","1.10016517981308","1.00827340889751","0.962308435862608","0.917857980289584","0.908765174155454","1.07222757400696","1.05544908658805","0.974891412792983","0.883667004500624","0.815464175646578","0.800601097664361","0.795061990161487","0.773696819561677","0.7627542466199","0.754821174359089","0.739170377884648","0.735999432930564","0.709984840125233","0.687817615858018","0.673910767421256","0.653889308729573","0.637105213476407","0.622862717740653","0.587148544233897","0.567542355164868","0.554759518229547","0.545808886103213","0.560898641140736","0.546057952578201","","",
"Indonesia","IDN","Adjusted savings: mineral depletion (% of GNI)","NY.ADJ.DMIN.GN.ZS","","","","","","","","","","","0.116082751971048","0.153832616101825","0.152597162964801","0.312990778116478","0.438812217472062","0.196241976986616","0.1890693060349","0.247705997965365","0.263869745828003","0.436872733947628","0.360057498750673","0.204644300294256","0.128868534643283","0.151885877172201","0.145656393158467","0.140191107337844","0.0957835040954814","0.158264858354966","0.640327068320612","0.634801184204155","0.415265858664803","0.192381277589762","0.142080935510523","0.0801376281124118","0.108009205787152","0.450910755033413","0.412041863609211","0.322692672082263","0.908403256918959","0.74082795706136","0.751424852300617","0.728792707887741","0.621067812276948","0.649319547175777","0.643822178218864","1.0825697125551","1.10866215215001","1.78196143072832","0.584383790501227","0.929387588981522","0.95101686321393","0.956879400730544","0.348065969990657","0.415073592082889","0.155487842507067","0.130244827120488","0.192461744262529","0.205890737696824","0.383257428803613","0.345430624145053","0.293258961466132","1.25452118836604","","",
"Indonesia","IDN","Adjusted savings: net forest depletion (% of GNI)","NY.ADJ.DFOR.GN.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Indonesia","IDN","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","","","","","","","","","","","1.6","1.6","1.6","1.54795900625","1.4959180125","1.44387701874999","1.39183602499999","1.33979503124999","1.28775403749999","1.23571304374999","1.18367204999998","1.13163105625","1.0795900625","1.02754906875","0.975508074999998","0.923467081249996","0.871426087499994","0.819385093749991","0.7673441","0.8","0.6262634","0.6262634","0.6262634","0.4851828","0.5","0.6","0.6","0.6","1.1462677","1.33668239999998","1.52709709999996","1.71751179999999","1.90792649999998","2.09834119999996","2.28875589999999","2.47917059999998","2.66958529999997","2.86","2.71","3.27","2.55","2.86","3.05","3.05","3.00477812666641","3.26672479522181","3.26672479522181","3.26672479522181","3.26672479522181","3.26672479522181","3.26672479522181","3.26672479522181","","",
"Indonesia","IDN","Services, value added (annual % growth)","NV.SRV.TOTL.KD.ZG","","9.93537964861824","0.587803083053331","1.38787436156338","2.30547550619305","1.33802816967051","0.0694926989293236","5.69444444677607","9.46123521842304","9.06362544736845","9.35608145617957","9.20986411564377","10.1382488465013","8.78661088051163","9.55947136371537","10.0763972679079","5.91393921671404","12.0572512489349","8.87322643331521","8.43274721446414","11.7892431619411","9.77634739790341","5.19852987924894","4.61448362177406","5.75230105983056","4.55434999110989","7.04235034645286","6.24799303994652","6.83699627217491","9.31270814904452","7.59584094748602","5.8217373627451","7.20975929819274","8.00232046603368","7.09017210475918","7.60574543808508","6.753733610331","5.58365109414918","-16.4615293263568","-1.03061718281967","5.17440436993977","4.88631448132517","5.19568842552864","6.35808315110316","7.11031863171439","7.87103037094229","7.33003019649657","8.99899023909461","8.65943640152744","5.82555486910601","8.41445195586937","8.4107801347705","6.81992113064037","6.39022304582355","6.01714186219515","5.45188053453838","5.66443301856891","5.65378085631927","5.82134323378074","6.39180522966942","-1.45356908216743","3.54476142823418","6.45409069126839","6.12643163630528",
